|articleId|title|subtitle|productType
332|5519529367514243809|Lot des billets d’Yougoslavie TB -TTB||banknote
333|5145160954523842681|Banja Luka 1993 - 50000 Dinar||banknote
334|8794182360698400822|Table auxiliaire avec plateau rond 39,5|Beistelltisch mit Serviertablett rund 39,5x44,5 cm schwarz|bedside_table
335|5405342579435948074|SCB TRIKOT - Saison 17/18|Perfektes Weihnachtsgeschenk|jersey
336|3595276453019281105|SC Bern Trikot Weiss Nr. 20 SCB Jersey||jersey
337|7441768345911692897|Trikot London Knights neu Rarität||jersey
338|2125337962461137373|Italien Patch, Italia Sticker, Aufbügler||patch
339|-3291757167112621450|Stylos plume - Soennecken||pen
340|-7049847452449449514|Raumteiler Caria 10 Fächer weiss||shelf
341|7781419014625291528|Geliebter Jupe/Röckli||skirt
342|1549427079276160773|Paravent Frame Panel||folding_screen
343|2327674873160603982|Mulberry Portemonnaie|Mulberry Portemonnaie|wallet
344|709143073351311009|Geldbörse Vintage Herren Portemonnaie|mit Remington Vinyl-Bild, Handarbeit|wallet
345|8236948538062341667|Viererblockserie 1982 J281-J285 gest. ET|Katalogwert Fr. 16.00|postage_stamp
346|5983317912620128294|Original Autogramm Walter Röhrl 1987||autograph
347|4505487775194734099|Wayne Gretzky - Mario Lemieux Autogramm||autograph
348|-7987875539395942101|Originalautogramm von Meg Ryan||autograph
349|-2458132215371077939|Uhlsport Infinity Team Ball, weiß/||ball
350|2726496615071809090|Puma Fußball Pro Training 2 Hybrid||ball
351|-7967455068450305782|Echter Natur Bernstein mit 2 INSEKTEN|Unikat Anhänger möglich Salzwassertest vorhanden|fossil
352|8969001448247936835|Kleine fossile Muschel aus Madagaskar|Ein schönes Sammlerstück|fossil
353|-2456073171012865203|Back / Giessform 12 er Höpfli||cake_pan
354|7412500773464978355|NEU █ SPRINGFORM Backform Keramik Ø26cm||cake_pan
355|5679580683246226043|Rucksack Salewa Trailer 25L||backpack
356|7959423335175978320|Babywaage||scale
357|-7153268463883505440|Beurer LS 10 Kofferwaage|Fachhandel in Wallisellen|scale
358|981834996511334889|Das Geheimnis der Grossen Schwerter|Tad Willams Komplette Saga|stone
359|6799638983484925480|Reisekoffer|Gut erhalten|baggage
360|9143291522057266416|Crystal Case iPhone XS Max Cover Hülle||cover
361|-6686395148985619568|Wärmewellenheizung 2000 W - ARTE Living||heater
362|777023388128037661|Trekkingschuh Millet, Gr. 40 2/3|Wenig gebracht!|shoe
363|3403246231201079073|Windsurf - Fanatic Freewave TE - 105 lt||skateboards
364|-2442657862530970820|VW T4 2.5|Lieferwagen|commercial_vehicle
365|-3031607777224508269|Stoffschrank Kleiderschrank|+ Kleiderstange Faltschrank Schrank Campingschrank|garderobe
366|5420883201939464701|Papierkorb & Schirmständer Atlanta||garderobe
367|-7129154116126775173|Wasserpumpe für Hürlimann D-Reihe|bis D-115|tractor
368|-5452009755286663266|Prospekt Fiat Sonder-Angebot zu Prüfen|Prospekt die wichtigsten Vorteile der Fiat-Serie 66|tractor
369|-3189076357101513992|YAMAHA Cygnus XC 125 X|Guter Zustand|scooter
370|8325612495295198768|Faxgerät Brother 920||fax_machine
371|4323554251414735138|vidaXL Panneaux et poteaux de clôture 2D||fence
372|610517071580044808|Calida Pyjama Gr. 152/158 kurz||pajamas
373|-1186389318129348453|BTM Infrarot Schwitzkabine – für 2 Pers.||sauna
374|4014158873301941969|Almaris Cliff Aquarium Tisch Couchtisch|85cm x 85cm mit Filter und Beleuchtung. Lagerware|aquarium
375|56730663897603137|Aquarium 55 litres + accessoires||aquarium
376|89798790485844748|Aktenvernichter Rexel Auto+ 100||shredder
377|-8374280151245608260|KV-2000 Waschzähler WZU|Elektro-Künzle AG Waschaschienen Zähler|washing_machine
378|-2114056005638359722|Waschmaschine|AEG Lavamat Regina 2552F|washing_machine
379|3612351265428718541|S.1351 B - Frühling,gastro (54)||coffee_cream_lid
380|9012711185450630784|7.294 riegel|Söldner|coffee_cream_lid
381|-1968984764975321087|2 Flaschen Desinfektionsmittel je 500ml|Desinfektionsmittel für Hände & Gegenstände 2 x 500ml Karton|plastic_container
382|-656105120702348650|DIVERO Naturstein Handwaschbecken Aufsat|DIVERO Naturstein Handwaschbecken Aufsatzwaschbecken Salerno|sink
383|-2184499300019012247|Waschtrog Maxi Waschbecken NEU||sink
384|9171359137956921150|you are Nagellack, grey||nail_polish
385|-1425461181477512990|Nagellack (5 Stück)||nail_polish
386|-4580334900148033833|Orly Manicure Miniatures  Nr. 48676 ...|Die kleinen 5,3 ml Flaschen mit dem patentierten Orly-Gri...|nail_polish
387|2499338992654126207|Nagellack Summer Collection 2015 ...||nail_polish
388|-4385894290866984203|Leuchtender Nagellack Hellgrün Nr 3||nail_polish
389|-4654573109899897733|Yamaha Suzuki Schlüsselanhänger|Leder antik|keychain
390|878999169965065252|Spielturm mit Leiter, Rutsche und Schauk|Spielturm mit Leiter, Rutsche und Schaukeln 463x275x235 cm H|playground_slide
391|5214692950281629673|Spielturm mit Rutsche Leiter Schaukeln 2|vidaxl Spielturm mit Rutsche Leiter Schaukeln 242 x 237 x 17|playground_slide
392|762136580876744539|"SUBGEAR Jet Sport Flossen Grösse ""M"""|Guter Zustand|diving_suit
393|-6311059214109678396|iPad 2 16GB||tablet
394|-2682396695804961208|Hülle für Dragon Touch S7 7.0 Zoll Sc...||tablet
395|4030190384655480189|Kunst-Lederhülle iPad Air 2 360° rot|Kunst-Lederhülle für Apple iPad Air 2 360° rot + 2 Schutzfol|tablet
396|-2646465038377739216|Holz Hochterrarium 60 x 60 x 150|AKTION 2017 HOCHWERTIGES TERRARIUM mit Seitenbelüftung Holz|terrarium
397|4201174687336183465|Davoser, Holzschlitten|Original Holzschlitten|luge
398|-5114105883707490839|Maske beweglich -Party Luder- NEU!|9902401, Halbmaske, Fasnacht|mask
399|-3816425758269959708|Schutzmaske/Mundschutz Gr.:Frau/Teenager|masque de protection|mask
400|8297012514980627445|Oger Maske|Oger Maske aus Latex|mask
401|8033753507470814527|Spiralbindegerät|"Bindegerät | Spiralbindegerät"|binding_machine
402|2299556460448913500|glasschaelchen & glas vase|neuwertig|glass
403|-810190665560119309|Sideboard||dresser
404|3189514743672318991|Nacon Gaming Arcade Stick Daija|Für PS4, PS3 oder PC / Neu, OVP und ungeöffnet|joystick
405|2602776835048538826|SIGMA Multi-Function 2100 Joystick|Für Atari, C64, Amiga u.s.w|joystick
406|7970909097973211574|Folie Sign A4 Outdoor UV||laminator
407|-7433639617527408745|Laminiergerät Fusion 3000L A3||laminator
408|5546066170298911934|General Office Kalt-Laminiertaschen für|Schlagen Sie jetzt zu|laminator
409|144454939998513177|Staffelei hell|Holz, Malen, Zeichnen, Leinwand, Künstler, Stativ|easel
410|8791968235389507559|Atelierstaffelei aus Holz NEU||easel
411|3379798757915909103|Feldstaffelei Staffelei Kofferstaffelei|Feldstaffelei Staffelei Kofferstaffelei Feldstaffelei Basic|easel
412|-2578745121159968421|Boppy Comfyfit Babytrage|Praktische Babytrage quasi neuwertig|baby_carrier
413|6492512648536957825|vidaXL Store roulant d'extérieur||curtain
414|8491802664091827962|Heckstapler Agromec|Inkl. Ballenspitzen|forklift_truck
415|8808840279299370532|Mausmatte|Mausfläche Präzision|mousepad
416|5532684985033497705|Cuisine complète de qualité à vendre||kitchen
417|4636106971881755740|Sangles de transport déménagement|Lifting Straps Transportgurte|carton
418|7711309925097654441|Umzugskarton zu verkaufen||carton
419|-7081352903395939965|Magnete||magnet
420|-9064559594487813158|Holz-Magnet mit Zitat|Holz-Magnet mit coolem Zitat|magnet
421|2599938001197036436|Sony RDR-HX725 DVD-Recorder 160 Gb||recorder
422|7347488612201373801|Klimagerät ohne Aussenteil X-One|X-One: Das Klimagerät ohne Aussenteil|air_conditioner
423|-202152064538580839|Kleine Kasse||cash_register
424|2474782561030067728|20 Stück SumUp Air Kartenterminals|20 Stück Sumup Air|cash_register
425|-1765942380184541392|Lot à 24 Stk. Silber Löffeli gemarkt 800||spoon
426|1588120646728730082|Swarovski Fernrohr Spektiv Terrasse|Swarovski ATX Interior 25-60x85 mit Stativ inklusive|binocular
427|-2366016872851013019|Steiner-Optik Wildlife XP Fernglas 8x44||binocular
428|-2573911095082915985|Parfummini/Parfum en miniature Krizia|K von/de Krizia|parfum
429|3389045735971699605|Treteimer|Profitieren Sie jetzt von besonderen LIPO Tiefpreisen.|trash_bin
430|-5318514923691868049|Wesco Pushboy Poubelle 175831-23|KAUF AUF RECHNUNG MÖGLICH. JETZT KAUFEN - SPÄTER BEZAHLEN!|trash_bin
431|-290273081983310481|Geschirrspülmaschine||dishwasher
432|4768138847343887956|Trixie - Soria - Poteau griffoir - Beige||cat_tree
433|-498216492443746405|Eishockey Stöcke|Eishockey Stöcke Bauer|stick
434|-1117083469628308066|13x Eishockey Spielerstöcke Masstöcke|Rechts|stick
435|-6299916156670007126|Maus Kostüm XL-XXL|Top Ware... Top Preis....|suit
436|-6335382186128173157|Benzinhahn M12 180° Anschluss||tank
437|300386722485217022|Spielzeuglastwagen Müllwagen Grösse:1:32||truck
438|-4069845458120348842|SIG P210 P49 Holster|Zustand Gut|holster
439|8301429674020757259|Kugel Lilibiggs( Murmel)|von der Migro Samlung|marble
440|-9173670955222700566|Lilibiggs Murmel||marble
441|-8023907703385664709|KAWASAKI Z 400||quad
442|-8578630295151591356|2x Motorrad Spiegel Lenkerendenspiegel||auto_mirror
443|3195697463325855690|Zimmerbrunnen||fountain
444|3713495058461954012|Antiker Brunnen||fountain
445|3630328250674993135|Tischtennis Tisch Kettler Outdoor||pingpong_table
446|-3923276455332527111|Schnäppchen!!! Antikes Spinnrad||spinning_wheel
447|-5569265863134761155|Bombers-Islandkandare kurz, einfach gebr|Neu vom Vierbeinershop|bridle
448|3686872111480674713|Katzenkorb|Abholung in Kriens|polo_shirt
449|4100600756973756494|Pizzaofen Backofen 340 x 340 x 60 mm|Fair Trade ;-) schlagen Sie jetzt zu...|pizza_oven
450|-3732221753435700524|"JOBE Wasserski Allergie 67"""|"Wasserski Allegre 67"" (170cm) inkl. Case"|ski
451|7611474632930533073|Tourenski Völkl EXP 170cm|inkl. Naxo-Tourenbindung (verstellbar) und Zubehör|ski
452|-8823347465400336332|Ski der Marke Head 150 cm|Supershape Carver|ski
453|2392453878514618002|Perlen||pearl
454|3929499410235081324|Standaschenbecher Aschenbecher Chrom|Standaschenbecher mit integriertem Mülleimer Ascher|ashtray
455|-1295396002264537080|Grand cendrier Alessi A. Castiglione|Acier inox|ashtray
456|6508746366501567467|Fass  200 Liter||barrel
457|7315722941281810379|Oriente Handgeknüpfter Teppich 366x550|Handgeknüpfter Luxus-Teppiche aus 100% Wolle|carpet
458|8613451957445252286|Fasermaler Link-It 1.0 violett||pencil
459|2531452210308539161|Zimmermann - Bleistift oval von Durisol||pencil
460|3063540858634042976|Mechanischer Bleistiftspitzer||pencil
461|6128676925904086805|12 x Caran d'Ache Technograph unbenutzt|dazu gratis Box für 24 Radiergummi Gommes Selection Genève|pencil
462|529185450843181126|Caran d'Ache  Farbstifte||pencil
463|4611510178753082051|Adria mit Einzelbetten Ab MFK Günstig zu haben||caravan
464|-1152190193671503906|2 Stk. Aluminium Trittbretter ausziehbar|für Anhänger Camper Wohnmobil|caravan
465|3230707302291718811|Tabbert Da vinci 580 Kahütenbett.Klima MFK||caravan
466|6476957690877650450|Flachmann Schlüsselanhänger|Gratis Versand!|flag
467|-5264392657506426584|A11 Schneeketten Ringspeed 250 SUV 4x4||snow_chains
468|8361875134980227218|Catene neve Schneekette König 100||snow_chains
469|-7159275776038824892|MacBook|MacBook 13 Zoll|laptop
470|-2642562654838134441|Macbook pro (retina,13-inch, mid 2014)||laptop
471|-8365625331420709604|MacBook air 2009|MacBook air|laptop
472|-408385928897360184|APPLE MACBOOK 4,1||laptop
473|-7270315481051467525|Karaoke Mikrofon von Philips||microphone
474|1752082398296255479|Sennheiser Doppelmikrofon Ständer||microphone
475|2557249920102066239|Smartwatch GT08 mit SIM + TF Slot Silber||smartwatch
476|677408749027545961|Apple watch 40mm panzerglas schutzfolie|panzer glas tempered glass schutz folie 9H curve curved top|smartwatch
477|787165672533103767|APPLE 38/40mm Modern Buckle Armband||smartwatch
478|6557551115966717866|Steppbrett Aerobic Fitness Stepper Board|Heimtrainer Board Bauch Beine Po 200 kg höhenverstellbar|hometrainer
479|-6818880307191525918|DVD /VIDEO||multimedia_player
480|-4246828018752072616|Hocker  Stuhl|Hocker|stool
481|2606194448804230258|Lederhocker Lederpouf Sitzhocker||stool
482|5799775149456514109|Hocker quadratisch für Wohnzimmer|Bequemer Stoff-Hocker für das Wohnzimmer|stool
483|3257157412801447656|Nespresso Essenza mini Delonghi||coffee_machine
484|-8666259422841384891|Delongi ecam 23117 frisch revidiert||coffee_machine
485|7748555579307810628|Bodum Teekanne Assam 1Liter|Fachhandel in Wallisellen|coffee_machine
486|7832161557339643754|e009 Feuerschale Grillboden Ø 400 mm|* * * Klöpperboden Grillboden Pflanzschale * * *|brazier
487|-1074222271679834879|Kompakte Teleskop-Angelrute - 1.8M||fishing_rod
488|-4452528621301852933|vidaXL Bettrahmen Handgewebt Echtes||bed
489|-7604724216270426411|Sabre Dha Buddha Schwert/ Silber Sabel|Ancien Sabre Dha ciselé et lame gravée Buddha story teller|sword
490|-600575327743919738|Cognac KVINT 5 Jahre Alt||alcohol
491|7808367782301724795|Glenfiddich Project XX||alcohol
492|8066030693088633154|Telefonkarte p-taxcard Swiss Telecom PTT|Telefonkarte aus dem Jahr 1996|telephone
493|-4375621671574382737|Telefon Tritel Elm 2|Tritel Elm 2|telephone
494|-2059268734507806890|Siemens Festnetz Telefon SL100||telephone
495|1206459890329959880|Kerzenhalter Edelstahl mit Glas Ø115mm|h:70mm|candle
496|944866901972656410|Kerzenschale Grün - Enchanted Forest Kol||candle
497|1264067279367596687|Neue grosse Säge||saw
498|4280491713811904615|Rs3 8v original abgasanlage mit motoren||automotive_exhaust
499|6067957230237106805|Metall Gerätehaus Geräteschuppen Garten||garden_house
500|-3334907843473839838|Transportkiste Länge 140cm|Allroundkiste geeignet für Segler|radio_controlled_model
501|8108269140338753113|Futaba Drehzahlsensor optisch||radio_controlled_model
502|3492029891134571205|T-rex 500 Flybarless||radio_controlled_model
503|5914750702379019656|Bodentreppe Leiter Dachbodentreppe|Leiter für Dachboden, Estrich|stair
504|5190773365221199899|Gartenbank Holz Manila (FSC) 260||bench
505|-3889901695569600049|Antiker Sekretär|In gutem Zustand|bureau
506|-7245954447527262132|Antiker Sekretär||bureau
507|-8573149789201150851|AudioQuest CopperHead RCA-RCA 2 x 1,5 m|High End Chinch Kabel (Paar)|cable
508|4895248183573099602|50 Stk. Schutzmasken/ sofort lieferbar!||face_mask
509|-233384655445524965|Original Ray Ban Sonnenbrille||glasses
510|-5117320310369865865|1970s Meitzner “Gilten” Aviatorbrille|Vintage Meitzner Sonnenbrille|glasses
511|-2499227068816997489|MONTO Stufen-Steh Leiter Securymit Mu...||ladder
512|7850310708072073030|Stationärmotor Bernard||machine
513|8742745011525921760|Babybett 70x140cm inkl. Matratze|Verstellbares Baby-/Kinderbett, Lattenrost, Matratze|mattress
514|66420703099904688|IKEA Babybett-Matratze, 60x120cm|VYSSA VACKERT, originalverpackt|mattress
515|-566312582134044493|Yamaha AG06||mixing_console
516|916824779323544860|HP 800G1 i5-4570/3.2/8/240SSD/Win10||pc
517|1401066908483641354|ILYUSHIN IL-28 Düsenjet|1/72 Plastik Modell-Bausatz Airfix 04010|scale_model
518|-4348910922364606624|Superman Hefte 8 9 10 (1970)|Superman hefte aus dem jahrgang 1970|comic_book
519|3154770286089362358|Kalkstein Bodenplatten|Garten- oder Terassenplatten aus Kalkstein|floor_cover
520|825740613665879098|Beton Gartenplatten||floor_cover
521|-8148849184250644990|XL Laminat Dielen Montreux Eiche, 50%WIR||floor_cover
522|-4955953164361535058|Bodenplatten grün Balkon/Terrasse/Garage|Grüne Bodenpatten|floor_cover
523|5719516069364947166|Odd Molly Leggins mit Norweger Muster S|Fabrikneu, Rarität aus einer älteren Kollektion|leggins
524|-487557886773811711|Bio-Feigenkaktusöl -  alle Hauttypen|Bio-Feigenkaktusöl / Huile de Figue de Barbarie Bio|face_care
525|7230610185833693531|Coastalscents Lidschatten Palette Smoky||face_care
526|8710560301085463342|InnovaGoods Gesichtsreinigungsbürste|InnovaGoods Gesichtsreinigungsbürste|face_care
527|2725187105090882595|777 Token Jeton Münzen circa 6 Kg|Spielautomaten Spielautomat Geldspielautomat Geldspieler|gambling_machine
528|7669968572139486110|Head graphene Radical pro|Schnäppchen 3 Rackets ab 1 FRANKEN !!!!!!!!!!!!!!!|racket
529|-6128833030052056541|Tennis racket Wilson Federer Pro 105||racket
530|1950888120223288687|Tennisschläger||racket
531|-2840555298281459598|Tennisschläger HEAD - Agassi 50||racket
532|575576694208320655|ProKennex Kinetic Pro 5G||racket
533|9095846541944770938|THULE Dachbox 600 Liter|THULE Dachbox 600 Liter|roof_box
534|-5287486576825405270|2er Sofa|2er Sofa in Top Zustand|couch
535|7626977204453705323|Salon en alcantara  beige||couch
536|-2864191044246320648|2 Stück Plastikmüll Müll chip Klemmhalte|Kunststoff-Papierkorb  Mülleimer Abfalleimer Papierkorb|crane
537|7627451897097518321|Divertimento Frauenfeld Tickets 1. Reihe|2 Plätze nebeneinander in der 1.REIHE Parkett|ticket
538|-6659547115830330998|Grosser antiker Kerzenständer Jugendstil|massiver Kerzenleuchter,  um 1910|candlestick
539|-3559084510144238547|Kerzenleuchter Castle Deluxe||candlestick
540|5032868614489017999|Adobe Premiere 5.1 Englisch Windows||software
541|5840900350291694485|Bluse mit Jupe||blouse
542|-5174997932138804419|neue weisse Bluse mit blauen Punkten||blouse
543|-3360325806393732027|TOLLE BLUSE REPTILPRÄGUNG GR.M||blouse
544|-5914561829061953355|Schachuhr||clock
545|-6717086911006119011|Allibert Kühlbox 218759 - Kühlbox||cool_box
546|-5895221845841792513|Kühlbox Dometic Waeco CoolFun SC 38||cool_box
547|-90342124615043721|Kühlschrank 240L A++||fridge
548|2311043004576768332|PALME PALMIER PALMA PALM ПАЛЬМА PALME|80 cm TESSINER PALME 80 cm PALMIER DU TESSIN PALMA TICINESE|plant
549|-7534805653082306997|LED Pflanzenlampe Glühbirne E27 - 18 LED||plant
550|8298623408441596201|Reise Alarmanlage|"Reisealarm | Türalarm"|alarm_device
551|4818600821756972142|"Mercedes AMG Alufelgen 5x112 18"""||rim
552|-101050894876088732|19 Zoll Mercedes Felgen||rim
553|2326867601365554120|Tapis édition plage pour salle de bain||wc
554|-3170999138710664497|2 Stück Schneide / Rüstbretter aus Holz|28 x 15 cm (Gelegenheit!!!)|wood
555|-806790806779252606|Baby Jogger City Elite inkl. Babywanne|Kinderwagen in top Zustand - Wanne fast nie gebraucht|baby_stroller
556|9208445044904178253|Nile, Nile shop / One Step|Jolie robe noire|dress
557|1553420371035629386|Cocktailkleid von zara|Kleid|dress
558|-4551608235188043698|HP Spectre Bluetooth Mouse 500, Dark Ash||mouse
559|5379591570962348226|Wired schwarz Maus Ergonomisch USB Maus||mouse
560|-2648607702728276929|HONDA EML GL 1000 Seitenwagen|HONDA EML GL 1000 Seitenwagen|sidecar
